Date,Month,Year,Total_Revenue,Employee_Salaries,Loan_Payment,Raw_Materials,Utilities,Rent,Marketing,Insurance,Office_Supplies,Maintenance,Taxes,Transfer_Money,Profits,Losses,Total_Expenses,Profit_Margin,Expense_Ratio,Debt_Coverage_Ratio,Employee_Cost_Ratio
2008-10-01,10,2008,552277.74,172097.84,25359.57,95122.3,8426.96,22941.89,32319.43,14509.78,5041.77,9349.12,52945.64,36341.11,114163.44,0.0,438114.3,0.20671381758026316,0.7932861824197368,4.501789265354263,0.3116146596819202
2008-11-01,11,2008,444635.1,161351.99,25602.88,109152.15,8839.54,21257.53,29617.79,13486.63,4456.34,10587.87,46866.22,35737.87,13416.159999999974,0.0,431218.94,0.030173416358717463,0.9698265836412825,0.524009798897623,0.3628863083458773
2008-12-01,12,2008,535297.83,127910.96,26694.68,102270.46,8427.96,22930.91,26828.45,17026.79,4890.67,11024.98,56389.78,35152.57,130902.18999999994,0.0,404395.64,0.24454085681610171,0.7554591431838983,4.903680808310868,0.2389528834817059
2009-01-01,1,2009,432870.82,171612.45,26125.73,102801.77,9127.34,20761.84,29135.95,12902.97,4611.28,9965.88,52819.76,45454.66,0.0,6994.150000000023,439864.97000000003,0.0,1.0161575917729913,0.0,0.3964518791079519
2009-02-01,2,2009,528769.23,163289.63,26188.89,108331.92,8875.75,20901.87,27976.94,15689.38,4800.98,8860.0,43739.55,39870.62,100114.32,0.0,428654.91,0.18933461767433027,0.8106653823256698,3.822778284990315,0.30881076419669884
2009-03-01,3,2009,428454.01,153284.19,25544.73,93211.74,8588.86,21766.06,27129.87,14928.86,5216.89,9800.97,51071.35,35193.3,17910.48999999999,0.0,410543.52,0.04180259626931719,0.9581974037306829,0.7011422708323788,0.3577611282013675
2009-04-01,4,2009,544283.72,135820.04,27346.51,85592.39,8134.54,20218.5,32809.77,14948.53,5028.35,10254.16,53206.24,43480.81,150924.68999999994,0.0,393359.03,0.27729047269685,0.72270952730315,5.518974450487464,0.24953904555513806
2009-05-01,5,2009,569852.16,167892.1,22604.98,102973.08,7231.85,20328.33,32704.62,13303.7,4443.22,9118.69,44918.15,40749.95,144333.44,0.0,425518.72000000003,0.2532822548220226,0.7467177451779774,6.38502843178804,0.2946239600109614
2009-06-01,6,2009,571989.27,150276.67,23976.7,101332.81,7815.32,22671.37,25500.77,14102.7,5669.32,10058.33,54242.03,41909.89,156343.25,0.0,415646.02,0.273332487513271,0.726667512486729,6.5206325307486015,0.2627263794651253
2009-07-01,7,2009,529265.22,151019.98,28645.15,95563.51,8091.7,18259.04,26391.08,16438.93,4605.65,9064.22,46995.64,43991.53,124190.31999999995,0.0,405074.9,0.23464666731738004,0.76535333268262,4.335474591684803,0.28533894594471937
2009-08-01,8,2009,457406.0,143657.93,22213.69,103669.38,6978.46,18529.8,28936.04,16816.47,4850.09,8749.76,46312.69,39104.12,56691.69,0.0,400714.31,0.12394172791786728,0.8760582720821327,2.5521059310722354,0.3140709347931597
2009-09-01,9,2009,435583.71,160470.37,28715.19,105904.09,7262.31,19232.85,31415.86,16442.29,5157.42,9759.06,44802.37,45909.39,6421.900000000023,0.0,429161.81,0.014743205157970722,0.9852567948420293,0.22364121567713896,0.36840305621162917
2009-10-01,10,2009,515541.09,130988.61,22184.66,88299.7,8116.09,17395.76,31261.6,14382.69,4750.28,9319.76,55532.83,36709.19,133309.11000000004,0.0,382231.98,0.2585809600549978,0.7414190399450021,6.009067076078698,0.2540798639348029
2009-11-01,11,2009,570316.02,144538.46,22037.52,112769.08,7221.76,21369.96,28258.95,16446.04,4984.43,10086.88,53006.83,44384.78,149596.11000000004,0.0,420719.91,0.26230388899122986,0.7376961110087701,6.7882461365888735,0.25343573550678095
2009-12-01,12,2009,559485.54,135183.63,28348.83,96686.9,7628.41,21447.78,34212.0,15142.57,5141.93,11048.89,49652.93,35530.87,154991.67000000004,0.0,404493.87,0.27702533652612366,0.7229746634738763,5.467303941644154,0.24162131160708816
2010-01-01,1,2010,448323.69,133186.58,24091.0,107062.67,6926.88,21352.52,34270.5,15933.76,4623.67,10326.11,53101.8,36197.25,37448.20000000001,0.0,410875.49,0.08352938030109454,0.9164706196989054,1.5544477190652115,0.29707682857446144
2010-02-01,2,2010,500334.39,139912.03,24458.24,113250.31,8915.33,21884.14,28246.69,16610.65,5671.18,9719.54,47191.05,35081.69,84475.23000000004,0.0,415859.16,0.16883754482677082,0.8311624551732292,3.453855633111787,0.279637044337488
2010-03-01,3,2010,566730.04,134930.09,21680.59,107302.28,8129.98,19957.1,33369.18,17079.75,4885.98,10026.05,53461.96,39755.87,155907.08000000007,0.0,410822.95999999996,0.2750993753569161,0.7249006246430839,7.191090279369707,0.2380852971901754
2010-04-01,4,2010,558212.08,158904.69,24291.04,103488.6,8986.13,21475.5,31927.44,15911.66,5374.5,9232.68,53584.75,45410.42,125035.08999999997,0.0,433176.99,0.2239920891715564,0.7760079108284436,5.147374916841764,0.28466723615153583
2010-05-01,5,2010,504216.71,154913.71,25805.3,113939.42,8418.85,22291.58,30211.65,13762.81,4362.68,11018.23,50205.27,45429.8,69287.21000000002,0.0,434929.5,0.1374155370614354,0.8625844629385646,2.68499920558955,0.30723636668050924
2010-06-01,6,2010,480992.55,132595.51,28105.34,92492.96,8093.89,21598.48,26560.79,14096.3,4690.32,9139.2,53570.39,40826.1,90049.37,0.0,390943.18,0.18721572714587784,0.8127842728541221,3.2039950415116842,0.27567061069864807
2010-07-01,7,2010,564966.72,156433.81,27442.96,86062.87,7911.34,20706.49,29894.4,14350.85,5173.3,9485.66,47808.39,34061.85,159696.64999999997,0.0,405270.07,0.28266558780665874,0.7173344121933413,5.819221031550532,0.27689030957434096
2010-08-01,8,2010,478179.85,132060.2,24940.35,87542.31,8034.36,17922.26,26614.58,14943.35,4483.45,10469.9,45891.43,38744.31,105277.65999999997,0.0,372902.19,0.22016331302960587,0.7798366869703941,4.221178131020614,0.2761726576308057
2010-09-01,9,2010,452327.31,164019.47,22065.21,98157.16,8814.46,17971.01,28683.64,14702.82,4788.86,11111.54,45476.97,36274.8,36536.169999999984,0.0,415791.14,0.08077374324358169,0.9192262567564183,1.6558269783065733,0.3626123525462126
2010-10-01,10,2010,536588.6,168044.9,22452.34,90969.76,7950.31,20991.46,27892.2,14644.93,5075.19,10899.46,53214.81,37898.65,114453.23999999999,0.0,422135.36,0.21329793439517722,0.7867020656048228,5.097608534344304,0.31317269878637005
2010-11-01,11,2010,500278.79,169060.26,27572.97,96665.46,7063.36,17647.28,25690.37,13449.94,5000.0,10802.15,46047.57,42139.72,81279.43,0.0,418999.36,0.16246827094148844,0.8375317290585116,2.9477937995072705,0.3379320958220116
2010-12-01,12,2010,535614.73,147044.78,23421.0,99577.88,8626.16,18486.48,26872.46,15050.58,4624.2,10800.18,55462.5,45931.08,125648.50999999995,0.0,409966.22000000003,0.23458748044513256,0.7654125195548674,5.364779898381792,0.2745346081128127
2011-01-01,1,2011,454761.87,159290.74,27324.64,106034.35,8005.6,18087.13,34432.97,15410.38,5201.72,9188.15,44484.44,34460.4,27301.75,0.0,427460.12,0.0600352663691879,0.9399647336308121,0.9991622945444112,0.3502728581883965
2011-02-01,2,2011,488945.45,155241.03,21932.02,86528.66,7777.51,18838.68,31199.79,13791.42,4754.27,9937.59,50147.96,41726.48,88796.52000000002,0.0,400148.93,0.18160823462003792,0.818391765379962,4.0487159869451155,0.3175017376682818
2011-03-01,3,2011,467083.39,143296.1,24385.56,94595.23,6914.14,17245.33,25969.18,16101.4,4567.97,9916.17,56127.23,35209.14,67965.08000000002,0.0,399118.31,0.14550952025932673,0.8544904797406733,2.78710351535909,0.3067891153226408
2011-04-01,4,2011,479537.19,141196.05,21976.65,85409.85,8124.24,22171.85,28480.91,16085.81,4792.08,10836.42,50432.93,38459.11,90030.40000000002,0.0,389506.79,0.18774435409274517,0.8122556459072549,4.096638932685374,0.29444233511899254
2011-05-01,5,2011,482607.4,167423.72,22228.64,107277.62,7088.85,20519.37,33709.59,15694.6,4535.65,10613.98,56382.51,34898.56,37132.87000000005,0.0,445474.52999999997,0.0769421894484006,0.9230578105515994,1.6704967105499957,0.3469149457716562
2011-06-01,6,2011,533802.6,172034.01,22764.99,106623.08,6905.15,18150.24,30454.46,13886.36,5565.61,11060.31,56102.22,45701.51,90256.16999999998,0.0,443546.43,0.1690815481228454,0.8309184518771546,3.9646918360166192,0.3222802024568633
2011-07-01,7,2011,532598.88,168488.21,21757.81,97570.12,9035.2,20023.22,25696.87,15446.19,5295.06,8886.8,43181.68,40794.1,117217.72000000003,0.0,415381.16,0.22008630585178857,0.7799136941482114,5.387385954744527,0.31635104076824194
2011-08-01,8,2011,536107.28,145387.22,26385.21,111107.67,9131.69,17993.11,32256.55,14478.68,5419.06,9702.55,46572.41,36208.8,117673.13,0.0,418434.15,0.2194954897833135,0.7805045102166864,4.4598140397593955,0.27119053484966665
2011-09-01,9,2011,529508.26,167061.98,27179.85,98663.23,8498.61,20150.44,28230.69,13741.51,5312.38,10156.45,45066.64,34547.35,105446.47999999998,0.0,424061.78,0.1991403873473097,0.8008596126526903,3.8795828527383334,0.31550401121221416
2011-10-01,10,2011,447220.92,167262.11,28204.36,93113.05,8697.49,20854.48,27741.07,16455.35,5051.89,8504.2,47711.93,41261.91,23624.98999999999,0.0,423595.93,0.05282621841572168,0.9471737815842783,0.8376360959794865,0.3740033225637119
2011-11-01,11,2011,530819.26,152217.38,26665.6,97250.29,8267.56,18947.81,26015.37,16421.65,5485.9,9157.84,56978.41,36120.82,113411.45000000001,0.0,417407.81,0.21365360782123846,0.7863463921787616,4.25309949897996,0.2867593387625008
2011-12-01,12,2011,571814.36,162518.37,27103.85,88193.28,8589.85,19291.89,31384.42,16665.12,5201.46,10152.63,54752.71,36647.67,147960.77999999997,0.0,423853.58,0.25875667060897173,0.7412433293910283,5.459031834960715,0.28421526524797314
2012-01-01,1,2012,546159.94,161380.4,22417.31,91951.69,8543.09,19211.84,33619.51,13171.61,4522.27,9055.08,55435.28,36266.32,126851.85999999993,0.0,419308.08,0.23226137750051742,0.7677386224994825,5.658656636322553,0.295481942524016
2012-02-01,2,2012,522134.64,128447.13,22471.89,90332.03,7746.07,20646.93,26125.09,13074.22,4617.88,11227.39,57055.78,35202.81,140390.23000000004,0.0,381744.41,0.2688774489277326,0.7311225510722674,6.2473708263968915,0.2460038468238767
2012-03-01,3,2012,546198.91,154648.21,24084.06,85621.48,8783.75,21580.67,31300.34,12946.83,4622.51,8750.79,44639.53,41528.61,149220.74000000005,0.0,396978.17,0.2731985312823126,0.7268014687176874,6.195829938972086,0.2831353325110077
2012-04-01,4,2012,568642.65,132285.25,26770.99,95151.7,8497.89,18213.93,29823.83,15282.83,4916.49,8989.43,47476.34,35854.16,181233.97000000003,0.0,387408.68,0.3187132903238968,0.6812867096761033,6.769789611814879,0.2326333594569454
2012-05-01,5,2012,519122.88,133038.4,27436.94,88084.46,7512.17,20069.25,33028.35,13388.26,5618.25,8572.0,48907.03,35768.52,133467.77000000002,0.0,385655.11,0.2571024609818778,0.7428975390181223,4.864528260075651,0.2562753543053236
2012-06-01,6,2012,556848.52,144813.47,27881.68,109683.55,7069.78,18017.35,26491.22,13207.81,5683.77,9571.92,51735.45,35420.21,142692.52000000002,0.0,414156.0,0.2562501557874303,0.7437498442125696,5.117787737324294,0.2600590013240944
2012-07-01,7,2012,559337.97,154702.79,22585.51,100914.42,8239.07,21076.6,26851.98,15752.73,4702.35,10952.69,47725.79,35247.07,145834.03999999998,0.0,413503.93,0.26072615810437466,0.7392738418956253,6.456973519747838,0.2765819563438542
2012-08-01,8,2012,564932.28,163982.37,26584.8,87291.08,6805.23,22598.57,26837.79,15701.34,4730.38,9671.8,53320.15,43426.55,147408.77000000002,0.0,417523.51,0.2609317527403462,0.7390682472596538,5.544851569317807,0.2902690743747197
2012-09-01,9,2012,511676.43,170681.34,23338.57,87713.41,9187.45,18091.23,28965.16,14186.92,4885.75,10580.26,48709.17,43522.02,95337.16999999998,0.0,416339.26,0.18632316129941726,0.8136768387005827,4.084961932114949,0.33357280107664916
2012-10-01,10,2012,523093.13,138565.87,24389.95,99913.07,8081.05,20194.85,32892.64,14480.82,5121.45,9765.52,51168.15,42321.99,118519.76000000001,0.0,404573.37,0.22657487396173603,0.773425126038264,4.85936871539302,0.2648971321798854
2012-11-01,11,2012,460278.96,127628.97,28704.29,85514.64,8140.1,22745.69,33788.14,13018.1,4774.02,11046.25,55501.59,43828.13,69417.17000000004,0.0,390861.79,0.15081543158088312,0.8491845684191168,2.4183552354020965,0.27728612665675617
2012-12-01,12,2012,552996.83,171231.88,28097.15,92274.92,8786.77,17335.19,26740.21,17079.23,5305.94,9632.38,42895.2,45578.96,133617.95999999996,0.0,419378.87,0.24162518255303556,0.7583748174469644,4.755569870965559,0.30964351097636494
2013-01-01,1,2013,524412.1,130819.66,27530.78,111114.31,6872.45,19191.47,26210.94,13096.79,5103.77,10941.13,44745.76,36189.09,128785.03999999998,0.0,395627.06,0.24557984073975406,0.754420159260246,4.6778565663595435,0.2494596520560834
2013-02-01,2,2013,529784.59,140977.85,24336.42,95120.11,8675.35,21171.48,28080.92,13451.49,5571.74,8596.36,53766.99,40039.55,130035.87999999995,0.0,399748.71,0.24545047639079112,0.7545495236092089,5.343262484786175,0.2661040971388013
2013-03-01,3,2013,526985.53,166918.94,25406.17,109885.55,9005.96,20011.23,31884.18,14656.52,4485.2,11419.37,50322.52,45735.12,82989.89000000001,0.0,443995.64,0.15748039609360812,0.8425196039063919,3.2665250212842007,0.31674292840640234
2013-04-01,4,2013,517856.56,137350.79,22627.7,107379.87,8142.31,22050.28,32849.03,14857.96,4719.78,10425.67,54908.81,35977.89,102544.35999999999,0.0,415312.2,0.19801691804386912,0.8019830819561309,4.531806591036649,0.2652294102444121
2013-05-01,5,2013,454209.59,132378.04,21833.56,103095.71,8831.86,17168.29,28039.86,15187.06,4347.98,10291.33,53847.82,37709.44,59188.080000000016,0.0,395021.51,0.13031006236570217,0.8696899376342978,2.7108762840324716,0.2914470387998633
2013-06-01,6,2013,429855.02,139612.56,28574.97,101943.9,8152.97,21741.35,25911.13,14165.61,5665.26,8525.44,47849.74,37388.83,27712.090000000026,0.0,402142.93,0.06446845729520624,0.9355315427047938,0.9698029429252253,0.3247898791550695
2013-07-01,7,2013,537776.34,160155.97,28553.88,106079.7,7033.71,19443.72,32173.06,13204.51,5461.24,8950.56,51307.63,38585.34,105412.35999999999,0.0,432363.98,0.19601524306554652,0.8039847569344535,3.691700042165898,0.2978114842315302
2013-08-01,8,2013,468517.91,134319.2,24723.3,111556.12,7023.9,21310.78,33459.62,16383.64,5231.33,10806.48,44915.71,45564.01,58787.82999999996,0.0,409730.08,0.12547616376074067,0.8745238362392593,2.3778310338830155,0.2866895739375257
2013-09-01,9,2013,522709.24,169360.22,23810.61,108560.56,7613.65,19161.9,33203.57,14689.06,5586.02,10822.53,48314.51,36505.85,81586.60999999999,0.0,441122.63,0.15608411666876212,0.8439158833312379,3.4264813039229143,0.32400464166273396
2013-10-01,10,2013,447860.21,155750.53,24981.42,109141.79,7142.29,22222.74,30424.22,17110.26,5422.17,8761.5,43911.71,37764.62,22991.580000000016,0.0,424868.63,0.05133650966671054,0.9486634903332894,0.9203472020405573,0.3477659468788263
2013-11-01,11,2013,467017.6,143849.77,21919.22,90375.59,8652.66,18547.66,29759.35,13902.12,5564.99,10450.88,44606.71,35487.59,79388.64999999997,0.0,387628.95,0.16999070270585084,0.8300092972941492,3.621873862299843,0.3080178776988276
2013-12-01,12,2013,553850.49,145542.26,27677.51,112514.2,7109.56,19200.39,33103.52,17034.2,4810.52,10546.6,50089.14,37153.93,126222.58999999997,0.0,427627.9,0.2279001143431325,0.7720998856568675,4.5604749126637465,0.26278257874250505
2014-01-01,1,2014,518092.06,156474.01,26807.82,92344.5,8770.96,17047.66,33177.54,14057.97,4487.31,9697.84,43594.68,38658.68,111631.76999999996,0.0,406460.29000000004,0.21546705425286763,0.7845329457471324,4.164149490708307,0.3020197028304198
2014-02-01,2,2014,494881.64,156411.8,28000.95,98945.59,7005.97,21390.67,33757.14,16901.21,5402.32,9098.41,47430.81,37807.42,70536.77000000002,0.0,424344.87,0.14253260638240695,0.857467393617593,2.519084888191294,0.3160590075639096
2014-03-01,3,2014,530343.63,148929.88,23337.81,86148.47,7173.78,19819.81,31261.95,14190.84,4296.98,10303.23,48204.27,45237.52,136676.61,0.0,393667.02,0.25771330561658673,0.7422866943834133,5.856445399118425,0.2808177030428366
2014-04-01,4,2014,496011.45,129933.49,27760.15,113579.35,8440.81,18619.09,31221.19,13126.16,4353.89,9715.21,46975.05,42546.48,92287.06,0.0,403724.39,0.186058325871308,0.813941674128692,3.3244438520685224,0.261956634267213
2014-05-01,5,2014,525446.66,139175.13,27479.12,87773.24,8963.94,19052.11,32278.58,13490.4,4773.91,9757.3,49632.49,42265.97,133070.44,0.0,392376.22000000003,0.25325204274778335,0.7467479572522167,4.842601946496104,0.2648701392449616
2014-06-01,6,2014,478203.86,158680.56,24168.53,85297.95,8679.37,20582.77,26200.28,15755.83,5174.77,9471.2,57295.52,45267.63,66897.08000000002,0.0,411306.77999999997,0.13989238815429056,0.8601076118457095,2.76794161663949,0.3318261797384906
2014-07-01,7,2014,472477.29,134272.78,24689.94,89424.6,8874.32,17681.64,34229.79,14578.74,5031.04,8511.03,49258.38,43990.13,85925.02999999997,0.0,386552.26,0.18186065620212133,0.8181393437978787,3.4801635807944438,0.2841888548759666
2014-08-01,8,2014,570418.63,131885.07,22889.67,114370.96,7808.42,20276.52,26994.91,14449.0,4772.13,11357.13,57076.17,40922.04,158538.65000000002,0.0,411879.98,0.27793385710421137,0.7220661428957886,6.926209508481338,0.23120750807174725
2014-09-01,9,2014,427428.69,167849.47,25015.64,111032.74,8478.36,20893.47,29603.98,14596.74,4778.32,10127.4,50347.55,43180.97,0.0,15294.979999999981,442723.67,0.0,1.03578369996642,0.0,0.39269584360376
2014-10-01,10,2014,489257.54,135460.28,25711.69,101282.89,7715.75,22070.55,31696.96,14718.72,4674.87,10361.13,56377.03,44283.97,79187.66999999998,0.0,410069.87,0.16185273302073175,0.8381472669792682,3.0798313918688343,0.27686906981545956
2014-11-01,11,2014,440571.81,156733.11,25871.95,97338.39,7991.37,21510.36,33845.06,13198.66,4916.16,10243.7,42989.53,37478.85,25933.52000000002,0.0,414638.29,0.05886332128240347,0.9411366787175965,1.0023797974253976,0.35574929317425
2014-12-01,12,2014,493194.48,144648.59,22716.7,99087.23,7098.66,22805.7,33726.26,14608.21,5480.63,10611.5,53617.3,34091.26,78793.70000000001,0.0,414400.77999999997,0.15976192596478375,0.8402380740352162,3.468536363116122,0.2932891503570762
2015-01-01,1,2015,467540.66,167082.32,23233.74,110154.53,8708.33,19488.3,27673.99,16800.84,4871.83,8546.59,44800.63,38492.87,36179.56,0.0,431361.1,0.07738270292898163,0.9226172970710184,1.557199142281871,0.35736425576333836
2015-02-01,2,2015,514991.85,142579.05,28443.7,114784.87,7380.39,22840.94,27233.94,15649.95,5492.82,10903.99,51167.8,35546.45,88514.39999999997,0.0,426477.45,0.17187534132821708,0.828124658671783,3.1119158196718417,0.27685690559957404
2015-03-01,3,2015,451057.59,168187.71,25129.58,98122.05,7038.99,21807.03,30038.31,15591.48,5426.42,11029.09,51909.78,37122.76,16777.150000000023,0.0,434280.44,0.03719513953861196,0.962804860461388,0.6676255631809215,0.3728741378678496
2015-04-01,4,2015,455564.39,131696.94,24530.66,103866.82,8223.89,17166.91,31868.18,16892.67,4368.16,9647.21,53635.09,35566.58,53667.859999999986,0.0,401896.53,0.1178052130018327,0.8821947869981673,2.1877870387506895,0.28908523776408424
2015-05-01,5,2015,478718.2,138287.48,27984.32,93907.68,8085.0,18471.53,32520.26,16287.22,5405.59,10477.77,46624.47,45219.71,80666.88,0.0,398051.32,0.16850598118057764,0.8314940188194223,2.8825742415752824,0.28887032078579844
2015-06-01,6,2015,511903.19,132153.87,24693.46,102876.83,7056.98,18694.78,33551.44,13167.5,4991.37,9584.19,55074.74,38689.6,110058.03000000003,0.0,401845.16,0.2149977420535317,0.7850022579464683,4.456970793076387,0.25816184110905815
2015-07-01,7,2015,436036.4,170664.77,21822.35,105620.09,7700.61,18881.51,33674.72,16388.47,4519.71,8530.42,45180.16,40807.53,3053.5900000000256,0.0,432982.81,0.007003062129675471,0.9929969378703245,0.13992947597302885,0.3914002821782768
2015-08-01,8,2015,571387.38,172218.28,24879.33,103420.15,8111.56,17950.33,32175.27,16919.62,4539.27,8588.67,42845.57,40140.94,139739.33000000002,0.0,431648.05,0.24456145671260715,0.7554385432873928,5.616683809411267,0.30140371668691734
2015-09-01,9,2015,442218.27,137263.1,23706.55,91592.83,8546.59,22639.09,27908.31,14917.09,5679.84,9545.66,50772.46,37531.85,49646.75,0.0,392571.52,0.1122675234562335,0.8877324765437665,2.094220795518538,0.3103967187968059
2015-10-01,10,2015,501898.48,145497.4,22697.91,90188.79,8448.94,22323.89,28029.74,14517.72,5125.47,10799.35,47173.78,43529.19,107095.48999999999,0.0,394802.99,0.21338078170708943,0.7866192182929106,4.718297411523792,0.28989408375972764
2015-11-01,11,2015,557428.6,146568.18,26853.09,109476.77,8294.99,20643.77,29363.82,15302.14,4810.94,10398.1,43463.99,36006.99,142252.81,0.0,415175.79,0.25519467425962716,0.7448053257403728,5.297446588083531,0.26293623972648694
2015-12-01,12,2015,513030.39,140706.31,27450.15,104352.94,9116.35,19113.52,25769.46,13559.57,4734.02,10872.69,47866.17,34871.68,109489.21000000002,0.0,403541.18,0.21341661650881932,0.7865833834911806,3.9886561639918185,0.2742650586449664
2016-01-01,1,2016,541927.18,133003.66,23639.42,85327.03,7589.29,19792.26,32657.15,16794.35,5092.46,9656.77,51527.03,40327.15,156847.76000000007,0.0,385079.42,0.28942589666751917,0.7105741033324808,6.635008811552909,0.24542718082529094
2016-02-01,2,2016,516185.66,167251.21,27699.34,87244.73,8942.39,19530.5,32305.81,14180.02,4730.18,9091.37,54540.88,39983.81,90669.22999999998,0.0,425516.43,0.17565236120662472,0.8243476387933752,3.2733353935508926,0.3240136698101997
2016-03-01,3,2016,443613.9,135201.29,23701.56,96485.73,8183.39,18710.22,31293.0,16602.46,5731.93,11234.93,46765.49,44099.71,49703.90000000002,0.0,393910.0,0.11204315284079246,0.8879568471592075,2.0970729352835855,0.30477243837490214
2016-04-01,4,2016,562705.17,129260.41,26085.82,87083.62,7028.29,21815.08,32009.28,13986.03,5380.54,9701.03,50846.75,37758.1,179508.32000000007,0.0,383196.85,0.3190095445542113,0.6809904554457887,6.881452068595125,0.22971249757666168
2016-05-01,5,2016,529468.54,147956.18,27615.04,114014.58,7091.39,19243.44,31061.79,12881.8,4321.75,8531.19,44077.04,37874.31,112674.34000000003,0.0,416794.2,0.21280648704831456,0.7871935129516855,4.080180220633395,0.27944281637583224
2016-06-01,6,2016,450528.72,136102.19,28017.07,96066.39,8966.91,22937.39,33906.99,16656.07,4639.53,10854.83,44162.05,45365.74,48219.29999999999,0.0,402309.42,0.10702824894270889,0.8929717510572911,1.7210686199520502,0.3020943703655563
2016-07-01,7,2016,516912.59,164061.85,23274.34,90110.16,7130.63,19764.16,26636.6,16628.53,5379.55,11163.4,56987.54,38959.53,95775.83000000002,0.0,421136.76,0.18528438241366885,0.8147156175863312,4.1150825329526,0.31738799397399087
2016-08-01,8,2016,504138.34,153504.81,26209.52,114290.48,7572.59,21385.19,27532.47,13937.15,4694.35,8748.38,50877.73,44474.47,75385.67000000004,0.0,428752.67,0.1495336974370964,0.8504663025629036,2.8762705307079277,0.30448945819117823
2016-09-01,9,2016,455883.69,131010.75,28538.24,86808.01,6831.51,18296.81,32866.6,13595.63,4406.8,9125.98,51357.85,40331.74,73045.51000000001,0.0,382838.18,0.16022839071079734,0.8397716092892027,2.559566041914288,0.2873775765042176
2016-10-01,10,2016,471773.81,147930.99,22404.99,100135.34,8993.9,18312.71,28772.79,17137.79,5551.79,10040.39,54200.32,36255.44,58292.79999999999,0.0,413481.01,0.12356090729156836,0.8764390927084317,2.6017775504474665,0.3135633790269112
2016-11-01,11,2016,471072.02,166642.41,26112.87,89418.69,8902.87,21470.16,27665.06,16773.44,4530.54,8585.76,52428.28,39431.69,48541.94,0.0,422530.08,0.10304568715416382,0.8969543128458362,1.8589278007358059,0.3537514497252458
2016-12-01,12,2016,437610.01,146916.31,22379.65,100065.71,8019.02,17318.94,27953.3,13190.16,5222.93,10696.0,48838.83,37528.07,37009.16000000003,0.0,400600.85,0.08457110019032707,0.9154288998096729,1.6536969970486595,0.3357242902190469
2017-01-01,1,2017,504434.41,149712.73,24501.74,105434.82,8351.23,22753.83,27476.22,12989.12,4303.53,9298.53,43487.71,35212.38,96124.94999999995,0.0,408309.46,0.19055985891208324,0.8094401410879167,3.9231887204745437,0.2967932540525933
2017-02-01,2,2017,532373.5,145135.86,22009.78,107017.73,8910.87,18609.6,27351.35,16285.77,4771.45,9363.98,51444.7,42806.59,121472.41000000003,0.0,410901.08999999997,0.22817140597719465,0.7718285940228053,5.519019726685139,0.2726203689702812
2017-03-01,3,2017,530070.68,148954.12,23539.93,112200.03,7372.69,18890.67,26125.09,13593.05,5599.8,8925.5,42691.02,39695.21,122178.78000000009,0.0,407891.89999999997,0.2304952614998439,0.7695047385001561,5.190277965992256,0.2810080346266275
2017-04-01,4,2017,464574.83,130963.97,26344.02,110592.69,8225.61,22817.25,30748.43,14947.38,4621.27,8828.16,54783.9,40807.2,51702.15000000002,0.0,412872.68,0.11128917595471115,0.8887108240452889,1.9625763266198561,0.28190070047488364
2017-05-01,5,2017,503790.38,135028.71,22349.37,87817.3,7531.05,21417.12,29573.55,16056.67,5734.69,9272.02,49797.4,38371.47,119212.5,0.0,384577.88,0.23663115599785767,0.7633688440021423,5.334042973023401,0.26802558238607094
2017-06-01,6,2017,531523.57,167611.76,27058.95,110708.68,8965.2,20574.46,26514.85,15836.03,5342.32,8562.18,57179.56,44275.19,83169.57999999996,0.0,448353.99,0.15647392645259356,0.8435260735474064,3.073644025359445,0.31534210232671345
2017-07-01,7,2017,499674.83,138496.55,26807.59,114198.72,7662.61,21466.19,27244.58,17046.66,5208.1,11396.36,55657.16,42145.62,74490.31,0.0,425184.52,0.1490775711075941,0.8509224288924059,2.7787022257502447,0.2771733569209399
2017-08-01,8,2017,568745.92,151210.81,23239.82,105371.99,8931.19,19346.16,29255.65,17222.75,4713.98,8623.3,50301.17,38119.29,150529.10000000003,0.0,418216.82,0.2646684480831089,0.735331551916891,6.477205933608782,0.26586706767056895
2017-09-01,9,2017,493254.15,171066.89,27192.55,93652.26,9126.73,19993.56,31669.74,14848.43,4475.34,11400.01,51856.93,41971.84,57971.71000000002,0.0,435282.44,0.11752908718558175,0.8824709128144183,2.1318967879069826,0.3468128752692704
2017-10-01,10,2017,544967.76,128201.66,21557.15,93490.52,8223.37,17319.16,28252.39,14686.45,5240.38,8501.93,46271.5,38202.62,173223.25,0.0,371744.51,0.3178596289806208,0.6821403710193792,8.03553577351366,0.23524631989239145
2017-11-01,11,2017,524798.9,162099.84,22412.78,87580.1,7449.61,22975.49,27270.55,15383.51,4371.08,9156.57,49597.67,38255.59,116501.70000000001,0.0,408297.2,0.22199303390308175,0.7780069660969182,5.198003103586437,0.30887991571628676
2017-12-01,12,2017,488384.49,171010.81,21986.04,92837.83,7524.85,18864.41,30575.17,15805.15,4733.72,10234.5,52749.82,36394.08,62062.19,0.0,426322.3,0.12707649663485424,0.8729235033651458,2.822799831165594,0.3501561034421875
